text,label,label_text
where'd the rest of my cash go from the atm,75,wrong_amount_of_cash_received
what are the steps for my friend to send me money?,50,receiving_money
why has another fee been placed on my statement?,34,extra_charge_on_statement
i need help. i updated my balance with a check yesterday and im not seeing it. can you look at my account to see what went wrong?,6,balance_not_updated_after_cheque_or_cash_deposit
when can i expect my card to arrive?,12,card_delivery_estimate
i don't see the top-up verification code anywhere,71,verify_top_up
the exchange rate from my card payment isn't right.,17,card_payment_wrong_exchange_rate
there is a €1 fee on my account i didn't authorize,34,extra_charge_on_statement
how much does it cost for a physical card?,43,order_physical_card
"if someone in a different country sends me money, do i have to pay a fee?",31,exchange_charge
will you charge me more if i top up with an international card?,57,top_up_by_card_charge
are there any charges for receiving money?,56,top_up_by_bank_transfer_charge
the atm keeps declining my card! i tried two different atms already can you please check if everything is alright with my account??,26,declined_cash_withdrawal
is apple pay a top up service?,2,apple_pay_or_google_pay
why has my payment been declined? i paid by card.,25,declined_card_payment
"i blocked my card by mistake, how do i unblock it?",49,pin_blocked
am i allowed to transfer money to a beneficiary?,7,beneficiary_not_allowed
is it possible to order another card?,39,getting_spare_card
seems like my top-up has been cancelled,61,top_up_reverted
are these cards available in europe?,24,country_support
where do i go to update details?,30,edit_personal_details
please tell me what the exchange fee is.,31,exchange_charge
my money transfer has not yet occurred,48,pending_transfer
which atms am i allowed to get money from?,3,atm_support
why can't i transfer to another account?,7,beneficiary_not_allowed
"hello, i went ahead and checked my account details to be sure, and they are definitely correct. i've had a transfer pending for a while, and i can't understand why it hasn't gone through yet.",48,pending_transfer
"i want to block my card or deactivate it or something, it's been stolen and i don't want it misused. i want this handled right away.",41,lost_or_stolen_card
"i am dissatisfied, i would like to close my account.",55,terminate_account
if i top up using a european card is there a charge?,57,top_up_by_card_charge
can you make exchanges using the eur?,36,fiat_currency_support
how long the card validity,14,card_not_working
will i receive all the money sent to my account by sepa transfer?,56,top_up_by_bank_transfer_charge
what is the time for a transfer?,66,transfer_not_received_by_recipient
when will the money show in my account?,67,transfer_timing
how do i request a disposable virtual card?,37,get_disposable_virtual_card
what is the exchange fee that is charged?,31,exchange_charge
how can i change my old pin to a new one?,21,change_pin
i notice there's a pending payment on my card.,45,pending_card_payment
the balance hasn't changed yet after depositing a cheque with some money.,6,balance_not_updated_after_cheque_or_cash_deposit
why is there a fee associated with card use?,15,card_payment_fee_charged
i just got my new card and tried using it and it was declined?,25,declined_card_payment
why did my account decline a incoming transfer,7,beneficiary_not_allowed
how do i find the top-up verification code?,71,verify_top_up
i wasn't allowed to transfer to my account,7,beneficiary_not_allowed
what is happening? i have tried to transfer money 5x already. is the system down? this shouldnt be happening as this is a basic transfer.,35,failed_transfer
i have a top-up that's still pending and wanted to know about it.,47,pending_top_up
i made a card payment by my card but it failed. please let me know when the payment will get completed as its still pending.,45,pending_card_payment
is there an age limit for opening an account?,1,age_limit
which us cards have top up charges?,57,top_up_by_card_charge
"there are transactions that i don't remember making, i think someone might have gotten my card details and is now using it.",22,compromised_card
"i need a second card, can i have more than one?",39,getting_spare_card
"so much time has gone by, the pending status shouldn't still be there shouldn't it?",46,pending_cash_withdrawal
the purchase i made is still pending.,45,pending_card_payment
from where are coming your exchange rates?,32,exchange_rate
what's the time frame normally for a uk account transfer? i just made one and it's not showing up anywhere. i want to be sure that everything is good.,5,balance_not_updated_after_bank_transfer
"i haven't received my card yet, how long does it normally take?",12,card_delivery_estimate
why is identity verification required?,74,why_verify_identity
tell me how to delete my account.,55,terminate_account
i don't remember my login code,44,passcode_forgotten
why is my top up for my new account not instant,47,pending_top_up
what is the reason my payment was not accepted?,25,declined_card_payment
i see cash in my app but i did not get it.,20,cash_withdrawal_not_recognised
"i logged in wrong and am blocked, how do i log in?",49,pin_blocked
"soon my card will expire, how do i get a new one?",9,card_about_to_expire
what do i need to do to verify my funds?,70,verify_source_of_funds
my credit card was just denied for top up! can you tell me why this happened and what's going on?,59,top_up_failed
how do i top-up my card with a cheque?,58,top_up_by_cash_or_cheque
my top-up is taking a while to process!,47,pending_top_up
are there any charges for top ups?,57,top_up_by_card_charge
my card is stuck inside the atm.,18,card_swallowed
can i use my american express card with apple pay?,2,apple_pay_or_google_pay
i was charged multiple times at the same location at the same time,63,transaction_charged_twice
how do i change my pin while traveling?,21,change_pin
someone used my card without my permission.,22,compromised_card
i need assistance completing a transfer. i'm trying to purchase a flat and need the money for the initial mortgage payment. i keep getting an error and the transfer is not going through. what is going on here?,35,failed_transfer
